0,0.0506206,0.796953,0.358513,0.339682,0.373334,0.569429,0.494792,0.588971,0.152038,0,0,0,0,0.0909091,0.0857143,0.166667,0.173913,0.392857,0.962963,0.684211,1,0,0.1,0.0625,0.1,0.227273,0.28125,0.707317,0.444444,0.342857,0.192308,0.111111,0.25,0.3,0.28,0.482759,0.711111,0.405405,0.117647,0.115385,0.0810811,0.0555556,
0.033065,0.0541113,0.853839,0.32517,0.311624,0.353834,0.539978,0.480779,0.556168,0.0914937,0,0,0,0.833333,0.136364,0,0.366667,0.130435,0.464286,0.62963,0.684211,0.692308,0.5,0,0,0.15,0.454545,0.21875,0.731707,0.416667,0.171429,0.384615,0.166667,0.375,0.15,0.08,0.137931,0.377778,0.72973,0.705882,0.153846,0.0810811,0,
0.0404589,0,0.873642,0.388493,0.380469,0.397177,0.60062,0.540315,0.598491,0.257632,0,0,0,0.333333,0.227273,0.0571429,0.266667,0.195652,0.428571,0.888889,0.947368,0.0769231,0,0.0666667,0.375,0.4,0.454545,0.5,0.756098,0.138889,0.0857143,0.115385,0,0.375,0.25,0.08,0.137931,0.311111,0.783784,0.470588,0.192308,0.162162,0.166667,
0.070676,0.0657889,0.858641,0.328218,0.324268,0.417459,0.535258,0.49036,0.628728,0.0705978,0,0,0,0.5,0.136364,0.0571429,0.0666667,0.23913,0.678571,0.555556,0.894737,0.384615,0.5,0,0.1875,0.05,0.272727,0.25,0.512195,0.583333,0.314286,0.384615,0.166667,0.5,0.25,0.16,0,0.111111,0.351351,0.735294,0.692308,0.27027,0.166667,
0.0373703,0.0320559,0.848622,0.357768,0.346994,0.408239,0.553513,0.525613,0.608018,0.16745,0,0,0,0.166667,0.0909091,0.2,0,0.217391,0.892857,0.481481,0.473684,0.461538,1,0.0333333,0.0625,0.2,0.318182,0.3125,0.341463,0.527778,0.342857,0.269231,0.5,0.625,0.3,0.08,0.172414,0.466667,0.72973,0.441176,0.0384615,0.108108,0.0555556,
0.0843272,0.033471,0.829729,0.418383,0.37048,0.443178,0.621196,0.54886,0.63245,0.208262,0,0,0,0.166667,0.0909091,0.142857,0.0333333,0.326087,0.464286,0.481481,0.894737,1,0.125,0,0.125,0.35,0.409091,0.125,0.268293,0.638889,0.171429,0.384615,0.666667,0.25,0.2,0.08,0.172414,0.155556,0.378378,1,0.538462,0.0810811,0.111111,

0.249184,0.17572,0.839569,0.757459,0.97066,0.708612,0.849653,0.966186,0.822519,0.77075,0,0,0,0.166667,0.136364,0.171429,0.6,0.130435,0.964286,0.37037,0.368421,0.0769231,0.25,1,0.375,0.35,0.590909,0.03125,0.243902,0.111111,0.171429,0.153846,0.166667,0,0,0.08,0.517241,0.911111,0.567568,0.117647,0.0769231,0.0540541,0,
0.276393,0.248186,0.832158,0.946271,0.968267,0.905165,0.962436,0.97253,0.950321,0.904989,0,0,0,0.166667,0.181818,0.171429,0.466667,0.173913,0.571429,0.740741,0.210526,0.461538,0.25,0.9,0.4375,0.5,0.363636,0.15625,0.317073,0.194444,0.114286,0.0769231,0.0555556,0,0.15,0.36,1,0.644444,0.243243,0.117647,0,0,0.0555556,
0.227925,0.278062,0.860904,0.854035,1,0.86094,0.917033,1,0.937956,0.800734,0,0,0,0,0,0.0857143,0.433333,0.304348,0.571429,0.666667,0.526316,0.538462,0,0.933333,0.3125,0.5,0.0909091,0.15625,0.243902,0.194444,0.285714,0.192308,0.111111,0,0,0.08,0.137931,0.688889,0.675676,0.5,0.192308,0.0540541,0,
0.339609,0.227672,0.809953,0.910402,0.941385,0.892497,0.938337,0.955718,0.952276,0.927883,0,0,0,0.833333,0.5,0.285714,0.5,0.23913,0.5,0.259259,0.157895,0.230769,0.125,0.8,0.5625,0.35,0.454545,0.21875,0.170732,0.222222,0.171429,0.192308,0.0555556,0,0,0.04,0.172414,1,0.351351,0.352941,0.307692,0,0.111111,
0.197521,0.258879,1,1,0.985644,0.810207,1,0.982314,0.938434,0.892049,0,0,0,0,0.0454545,0.142857,0.666667,0.108696,0.607143,0.703704,0.368421,0.307692,0.375,0.866667,0.5,0.35,0.5,0.03125,0.292683,0.166667,0.142857,0.230769,0.111111,1,1,0.84,0.655172,0.266667,0.0540541,0,0.0769231,0.0810811,0,
0.323564,0.233071,0.866356,0.962633,0.965544,1,0.944117,0.977217,1,1,0,0,0,0.666667,0.409091,0.314286,0.2,0.478261,0.464286,0.185185,0.263158,0.230769,0.125,0.9,0.5,0.25,0.318182,0.15625,0.121951,0.333333,0.228571,0.153846,0.166667,0.125,0,0.04,0.206897,0.711111,0.621622,0.352941,0.307692,0.027027,0.0555556,

0.302706,0.0878234,0.727039,0.173172,0.185654,0.270849,0.379704,0.370474,0.532932,0.0621793,0,0,0,0.333333,0.0454545,0.114286,0.133333,0.217391,0.321429,0.814815,1,0.461538,0.5,0.0333333,0.625,0.25,0.681818,0.5625,0.414634,0.0555556,0.0857143,0.384615,0.166667,0.5,0.3,0.2,0.37931,0.222222,0.162162,0.911765,0.461538,0.0540541,0,
0.330236,0.0740178,0.760161,0.167954,0.237607,0.300548,0.376174,0.419782,0.551454,0.100823,0,0,0,0.833333,0.363636,0.228571,0.333333,0.282609,0.714286,0.444444,0.210526,0.0769231,0,0,0.125,0.2,0.5,0.5625,0.536585,0.277778,0.0857143,0.384615,0.222222,0,0.15,0.28,0.0344828,0.177778,0.0540541,0.323529,0.576923,0.810811,0.555556,
0.372206,0.155331,0.660093,0.145816,0.283874,0.309738,0.323286,0.470913,0.556736,0,0,0,0,0,0.0909091,0,0.1,0.173913,1,0.925926,0.315789,0.692308,0,0.0333333,0,0.05,0,0.1875,0.170732,0.805556,0.314286,0.423077,1,0,0,0.04,0,0.0444444,0.162162,0.411765,0.576923,1,0.666667,
0.272823,0.0632312,0.775976,0.177644,0.245645,0.221564,0.379391,0.412813,0.488366,0.0809449,0,0,0,0.333333,0.0454545,0.314286,0.133333,0.23913,0.75,0.444444,0.578947,0.538462,0.125,0,0,0.05,0.0909091,0,0.292683,0.861111,0.542857,0.346154,0.555556,0.375,0.15,0.48,0.206897,0.2,0,0.147059,0.653846,0.540541,0.666667,
0.345451,0.147082,0.646472,0.171324,0.281704,0.323276,0.377055,0.461646,0.60063,0.0282408,0,0,0,0.166667,0,0.0857143,0.1,0.217391,0.5,0.703704,1,0.384615,0.875,0.0333333,0.0625,0.25,0.0909091,0.09375,0.097561,0.888889,0.257143,0.384615,0.944444,0.125,0,0.08,0.37931,0.288889,0.162162,0.147059,0.576923,0.837838,0.166667,
0.340331,0.0811774,0.723051,0.149123,0.25566,0.264233,0.347715,0.429617,0.517832,0.0971364,0,0,0,0,0.0454545,0.114286,0.0333333,0.195652,0.821429,0.555556,0.947368,0.538462,0.375,0,0,0,0.0909091,0.1875,0.292683,1,0.257143,0.384615,0.5,0,0,0.04,0.172414,0.111111,0.027027,0.352941,0.346154,0.972973,1,

