0.00187142,0.0115626,0.964517,0.308483,0.256395,0.237451,0.547283,0.43008,0.453017,0.0743999,0,0,0,0.5,0.727273,0.391304,0.390244,0.407407,0.34375,0.352941,0.392857,0.125,0.166667,0,0.047619,0.0294118,0.09375,0.315789,0.488889,1,0.5,0.318182,0.0555556,0,0.111111,0.0571429,0.142857,0.027027,0.371429,0.529412,1,0.142857,0.0714286,
0.0901658,0.0205632,0.941201,0.363908,0.40794,0.400084,0.594994,0.566303,0.59596,0.158817,0,0,0,0.75,0.363636,0.347826,0.341463,0.481481,0.375,0.441176,0.25,0.21875,0.25,0.09375,0.190476,0.294118,0.09375,1,0.6,0.25,0.384615,0.0454545,0.0555556,0.625,0.277778,0.0857143,0.114286,0.351351,0.828571,0.441176,0.111111,0.119048,0.0714286,
0.052768,0.0231701,0.930067,0.343547,0.348098,0.386587,0.575123,0.532416,0.585179,0.114631,0,0,0,0,0.272727,0.217391,0.439024,0.444444,0.4375,0.617647,0.142857,0.15625,0.333333,0.03125,0.047619,0.117647,0.25,0.105263,0.311111,0.90625,0.346154,0.545455,0.333333,0.375,0.444444,0.114286,0.285714,0.837838,0.628571,0.176471,0.0277778,0,0,
0.0571091,0.0238555,0.926907,0.375084,0.330918,0.359153,0.611685,0.510415,0.566026,0.132387,0,0,0,0.25,0.272727,0.521739,0.243902,0.37037,0.3125,0.441176,0.285714,0.15625,1,0.0625,0,0.0882353,0.09375,0.263158,0.4,0.84375,0.384615,0.590909,0.277778,1,0.166667,0.0571429,0.142857,0.351351,0.742857,0.558824,0.111111,0.047619,0.107143,
0.0863463,0.0258557,0.987375,0.367489,0.270237,0.307081,0.600513,0.4533,0.491469,0.0922825,0,0,0,1,0.272727,0.391304,0.341463,0.259259,0.34375,0.588235,0.214286,0.1875,0.5,0,0,0.0882353,0,0.0526316,0.222222,0.8125,0.961538,0.5,0.555556,0.25,0.166667,0.0285714,0.114286,0.621622,1,0.382353,0.0555556,0.047619,0,
0.125033,0,0.964487,0.384801,0.315713,0.37826,0.612794,0.482676,0.590724,0.185364,0,0,0,0.75,0.636364,0.304348,0.268293,0.148148,0.34375,0.588235,0.357143,0.3125,0.25,0,0.142857,0.0882353,0.15625,0.421053,0.755556,0.59375,0.230769,0.363636,0,0.75,0.333333,0.114286,0.0571429,0.189189,0.571429,0.794118,0.277778,0.0714286,0,

0.00710221,0.218666,0.880777,0.744817,0.943204,0.667225,0.824688,0.972001,0.790168,0.524682,0,0,0,0,0,0.0869565,0.317073,0.777778,1,0.411765,0.0357143,0.09375,0,0.78125,0.190476,0.323529,0.21875,0.210526,0.133333,0.375,0.269231,0.363636,0.111111,0.125,0.166667,0.485714,0.971429,0.567568,0.142857,0.0294118,0.0555556,0.0238095,0,
0.0351122,0.207407,0.83732,0.902067,0.978824,0.941655,0.953864,0.993787,0.923045,0.869005,0,0,0,0.25,0.181818,0.695652,0.341463,0.777778,0.4375,0.294118,0.142857,0.0625,0.166667,0.90625,0.285714,0.264706,0.1875,0.157895,0.333333,0.3125,0.0769231,0.136364,0.166667,0.125,0.0555556,0.0285714,0.114286,1,0.685714,0.294118,0.0277778,0.047619,0.142857,
0.0908408,0.274209,0.977614,0.931953,0.975665,0.784614,0.972228,0.987843,0.899685,0.754091,0,0,0,0,0,0.130435,0.439024,0.555556,0.625,0.558824,0.25,0.0625,0.0833333,0.71875,0.428571,0.294118,0.25,0.105263,0.333333,0.3125,0.0769231,0.272727,0.0555556,0.125,0.388889,0.628571,0.857143,0.351351,0.0571429,0.117647,0.0833333,0.047619,0.0357143,
