1.01636,-9.75438,-1.94809,2.15767,2.43657,1.63669,1.32957,1.31118,1.10099,10.3622,0,0,0,3,8,9,16,14,18,13,12,4,2,1,1,1,6,12,25,32,13,7,1,1,2,2,5,4,19,21,37,6,2,
1.58083,-9.67583,-2.10294,2.5404,3.85994,2.73358,1.4325,1.67827,1.39629,10.7139,0,0,0,4,4,8,14,16,19,16,8,7,3,4,4,10,6,25,30,8,10,1,1,6,5,3,4,16,35,18,5,5,2,
1.34175,-9.65308,-2.17688,2.39979,3.29788,2.64255,1.38963,1.58695,1.37402,10.5298,0,0,0,1,3,5,18,15,21,22,5,5,4,2,1,4,11,8,17,29,9,12,6,4,8,4,10,34,28,9,2,0,0,
1.3695,-9.6471,-2.19787,2.61757,3.13652,2.45752,1.46851,1.52767,1.33445,10.6038,0,0,0,2,3,12,10,13,17,16,9,5,12,3,0,3,6,11,21,27,10,13,5,9,3,2,5,16,32,22,5,2,3,
1.55641,-9.62964,-1.79628,2.56513,2.56658,2.10632,1.44441,1.37376,1.18042,10.4367,0,0,0,5,3,9,14,10,18,21,7,6,6,1,0,3,3,7,13,26,25,11,10,3,3,1,4,26,41,16,3,2,0,
1.80374,-9.85529,-1.94829,2.68467,2.99371,2.58639,1.4709,1.45292,1.38547,10.8245,0,0,0,4,7,7,11,7,18,21,11,10,3,1,3,3,8,14,37,19,6,8,0,7,6,4,2,10,26,30,11,3,0,

1.0498,-7.94692,-2.50423,5.17068,8.88732,4.53533,1.92806,2.77151,1.7975,12.2383,0,0,0,1,0,2,13,24,39,15,2,3,0,26,4,11,10,10,9,12,7,8,2,2,3,17,34,24,11,4,3,1,0,
1.22887,-8.04518,-2.79284,6.25654,9.22188,6.38623,2.20675,2.83022,2.072,13.6729,0,0,0,2,2,16,14,24,21,11,5,2,2,30,6,9,9,9,18,10,2,3,3,2,1,1,4,40,30,13,2,2,4,
1.58515,-7.46217,-1.86111,6.46292,9.19221,5.32706,2.24637,2.8142,2.02374,13.1941,0,0,0,1,0,3,18,18,27,20,8,2,1,24,9,10,11,8,18,10,2,6,1,2,7,22,30,16,8,7,4,2,1,
1.55053,-8.34566,-2.45441,6.85505,9.4111,5.89784,2.28311,2.84696,2.09975,14.2187,0,0,0,1,1,3,17,19,26,19,7,3,1,33,7,10,9,18,12,4,3,2,1,2,2,11,35,20,14,6,5,2,1,
1.37803,-7.57917,-1.71244,6.9328,9.42077,6.77974,2.30628,2.8335,2.23098,13.9345,0,0,0,1,1,6,13,26,22,14,12,2,0,27,8,9,11,10,17,7,2,5,3,2,1,1,9,28,29,11,11,4,1,
1.99781,-7.99262,-2.63946,6.58954,9.09301,5.38282,2.2153,2.83827,2.06817,13.5581,0,0,0,2,0,3,10,22,26,24,5,4,3,26,11,6,6,7,18,11,7,2,5,7,17,35,14,5,12,5,4,0,0,

1.0044,-9.68995,-3.59904,1.41251,2.5456,2.22633,1.01859,1.36055,1.33589,10.7692,0,0,0,2,2,5,11,24,32,15,5,3,0,1,1,0,4,24,38,12,10,8,1,2,4,3,4,12,17,16,33,7,1,
1.58495,-8.49246,-4.39975,1.04197,3.19566,2.2752,0.861687,1.62911,1.38667,10.1632,0,0,0,1,0,2,11,29,33,20,3,0,0,1,1,2,3,7,19,22,11,15,18,1,0,1,0,15,7,20,9,18,28,
1.54847,-9.50696,-3.74281,1.33997,2.49958,1.9425,1.0073,1.32611,1.24274,10.7054,0,0,0,2,2,2,3,6,10,14,27,23,10,1,1,7,7,20,35,13,2,2,11,2,2,2,4,5,12,13,23,28,8,
1.65095,-8.28956,-4.51724,1.60404,3.46511,2.73349,1.04272,1.67619,1.43859,10.182,0,0,0,4,2,16,41,27,7,1,1,0,0,2,1,2,7,12,29,10,23,12,1,2,0,0,0,3,11,30,18,26,9,
1.85826,-8.97946,-3.81949,1.04359,2.34087,2.1261,0.885305,1.26007,1.28525,10.3235,0,0,0,1,0,1,2,5,8,18,22,32,10,1,3,4,4,16,48,7,3,4,9,1,1,5,2,4,10,8,18,42,8,
1.841,-9.13774,-3.93619,1.11185,3.06387,1.95844,0.947164,1.52964,1.24829,10.5362,0,0,0,2,2,1,14,11,16,16,18,14,5,1,0,2,7,8,28,22,12,9,10,1,0,5,4,3,27,16,22,20,1,

2.35379,-9.28788,-3.24865,1.50472,1.73915,1.58568,1.05741,1.11872,1.15007,10.3422,0,0,0,5,1,2,4,8,15,30,16,15,3,4,2,4,5,15,32,18,13,5,1,2,5,5,6,11,8,11,15,23,13,
2.35075,-8.9827,-3.73241,1.58573,2.72591,1.67881,1.07888,1.45446,1.18502,10.2681,0,0,0,2,0,8,14,28,27,13,7,0,0,2,4,5,6,10,18,25,21,5,3,4,7,8,13,18,13,12,18,3,3,
2.05381,-9.07635,-3.75565,1.19771,2.34978,1.36848,0.960913,1.35179,1.07934,10.2146,0,0,0,1,5,13,11,30,19,16,3,0,1,2,1,2,7,7,12,16,23,22,7,7,18,24,11,10,11,13,4,0,1,
2.26122,-9.45832,-3.10773,1.14563,2.41586,1.42404,0.928125,1.36962,1.11382,10.3787,0,0,0,2,4,4,14,22,25,11,9,6,2,4,1,5,6,7,11,22,23,15,5,2,8,15,18,10,6,14,19,5,2,
2.08372,-9.40693,-3.57188,1.12768,2.71478,1.48101,0.944252,1.47784,1.12313,10.4972,0,0,0,1,4,11,7,24,18,16,10,5,3,2,4,9,10,9,20,20,18,5,2,4,6,18,25,10,8,5,16,5,2,
2.31937,-8.96642,-3.50676,0.980603,2.34968,1.40359,0.877948,1.37346,1.09132,10.0649,0,0,0,2,2,6,13,15,25,21,11,3,1,6,4,7,8,6,16,17,18,10,7,1,2,10,16,20,12,13,16,9,0,

6.98587,-1.12796,-8.24582,0.0747176,0.138409,0.0587699,0.24431,0.321091,0.212448,10.8671,0,0,0,3,11,13,29,13,9,8,7,2,4,7,21,34,15,6,8,2,3,2,1,4,3,14,20,22,18,8,4,3,2,
6.91055,-1.25231,-8.30574,0.0419257,0.0518456,0.035935,0.182943,0.203479,0.165113,10.8772,0,0,0,5,4,6,14,19,19,12,12,5,3,1,2,11,9,14,21,15,15,5,2,2,1,6,23,28,15,20,3,0,1,
6.88005,-1.26182,-8.33399,0.0275025,0.0284242,0.0351963,0.148826,0.15224,0.166102,10.8805,0,0,0,2,2,9,12,24,14,20,10,5,1,3,4,7,27,8,30,14,4,2,0,2,5,8,17,8,25,19,8,6,1,
6.88103,-1.2779,-8.33016,0.0463525,0.0523108,0.0437539,0.185001,0.200728,0.185984,10.8802,0,0,0,4,6,23,29,14,17,3,2,0,0,11,21,11,24,13,13,1,3,0,2,3,6,26,21,16,13,8,4,2,0,
6.86926,-1.31801,-8.33771,0.05888,0.0436368,0.0431112,0.199812,0.183884,0.179905,10.8833,0,0,0,1,0,3,3,7,34,33,16,1,1,2,1,2,5,13,26,16,21,10,3,2,0,3,3,19,11,37,12,9,3,
6.82249,-1.37528,-8.3537,0.0406829,0.0509214,0.038427,0.170548,0.198512,0.172934,10.8732,0,0,0,1,0,0,0,3,10,35,29,15,6,2,1,4,8,6,21,23,26,5,2,2,5,8,29,15,30,9,1,0,0,

2.07646,-9.47067,-2.76322,0.169196,0.118158,0.277845,0.369195,0.304667,0.474056,10.087,0,0,0,1,0,2,17,23,19,17,12,4,4,2,0,3,17,19,25,14,14,3,2,1,0,0,5,20,19,22,7,12,13,
2.2976,-9.44037,-2.63514,0.0925188,0.0485874,0.0572879,0.27019,0.194787,0.207426,10.0676,0,0,0,3,6,8,10,19,16,20,11,3,3,3,3,12,7,22,18,25,3,4,1,4,10,23,21,28,8,3,1,1,0,
2.06469,-9.48891,-2.6271,0.069474,0.0509001,0.0494024,0.236809,0.205445,0.1977,10.0604,0,0,0,1,0,8,7,17,20,17,16,10,3,1,8,17,15,16,22,6,12,2,0,1,1,8,10,19,19,23,11,2,4,
2.08931,-9.49411,-2.59641,0.0683711,0.0539749,0.0575362,0.229182,0.208144,0.209492,10.0625,0,0,0,1,3,6,5,15,30,15,13,9,2,4,5,12,19,18,24,10,6,1,0,2,0,10,7,15,34,17,9,5,0,
